mcrTags,count
"[annotations,apache,api,archetype,authentication,authorization,build,build-system,builder,cli,client,cms,codehaus,command-line,config,connector,consumer,directory,driver,google,jboss,junit,ldap,logging,mapping,maven,metadata,mock,model,parser,pdf,provider,query,report,repository,resource,runtime,scheduling,search,selenium,spring,support,testing,tools,transaction,transport,web,webdav,xml]",1
"[analyzer,ant,apache,api,builder,cassandra,codehaus,concurrency,coordination,database,distributed,driver,elastic,elasticsearch,encryption,engine,github,graph,groovy,grpc,index,io,javax,jaxrs,json,junit,logging,lucene,metrics,native,netty,network,protocol,query,rest,rpc,search,servlet,socket,spatial,specs,standard,stub,testing,transport,unix,zookeeper]",1
"[analysis,annotations,apache,api,authentication,azure,build,build-system,client,codehaus,compression,config,container,defect,docker,github,http,identity,io,jenkins,kotlin,language,logging,matrix,maven,metadata,mime,model,module,native,plugin,reactive,runtime,validation,workflow,xml,xpath]",1
"[analytics,apache,api,binary,client,codehaus,device,eclipse,event,extension,frontend,http,integration,javax,jaxrs,json,jsp,management,mime,osgi,plugin,policy,privacy,protocol,registry,resource,rest,serialization,server,servlet,specs,standard,stub,thrift,tomcat,ui,webserver,webservice]",1
"[api,servlet,spring,testing]",1
"[assets,bootstrap,io,logging,reactive,web]",1
"[annotations,api,google,grpc,io,jvm,language,library,machine-learning,metrics,platform,protocol,rpc,scala,service,stub,tensorflow]",1
"[apache,api,client,eclipse,messaging,mock,mocking,network,plugin,tcp,testing,xmpp]",1
"[api,build,ruby]",1
"[junit,math,platform,testing,upload,xml]",1
"[api,database,description,embedded,hsql,javaee,javax,metadata,service,specs,sql,standard,upload,webservice]",1
"[annotation,annotations,apache,assets,asynchronous,bootstrap,build,build-system,codehaus,github,io,maven,metadata,plugin,tools,web]",1
"[apache,api,cli,client,command-line,computing,console,cron,distributed,eclipse,google,hadoop,http,javax,jetty,jvm,language,library,mapreduce,math,memcached,parallel,rest,scala,scheduling,server,servlet,specs,spring,standard,terminal,transaction,webserver]",1
"[api,bridge,logging,plugin,sonar,testing,tools]",1
"[database,embedded,hsql,sql,xml,xpath]",1
"[assets,jquery,web]",1
"[apache,coordination,distributed,framework,grpc,io,logging,protocol,rpc,service]",1
"[apache,api,authentication,binding,bytecode,codehaus,dependency-injection,directory,doc,extension,filtering,google,json,junit,launcher,ldap,mock,mocking,module,oauth,osgi,parser,resource,schema,servlet,testing,tools,ui,upload,web,xml]",1
"[spring,websocket]",1
"[admin,api,batch,client,integration,javax,jms,json,mapping,message,orm,persistence,plugin,queue,relational,resource,servlet,specs,spring,standard,support,testing,transaction,upload,xml]",1
"[apache,api,binding,broker,cache,client,cluster,computing,coordination,database,dependency-injection,distributed,eclipse,embedded,extension,framework,git,google,hadoop,hbase,hsql,http,io,javax,jetty,jms,json,jsp,junit,logging,managment,mapreduce,message,metrics,mock,mocking,module,monitoring,parallel,persistence,queue,scm,server,servlet,specs,sql,standard,streaming,testing,webserver,xml,yarn]",1
"[apache,api,appengine,asynchronous,bootstrap,bytecode,cache,client,codehaus,commons,config,dashboard,dependency-injection,eclipse,extension,google,graph,groovy,javax,jetty,json,jvm,language,library,logging,mapping,math,orm,osgi,persistence,portlet,relational,scala,sdk,security,server,servlet,specs,spring,standard,testing,tools,tree,twitter,ui,webserver,webservice,wicket,xml]",1
"[client,database,eclipse,engine,geo,hsql,json,junit,logging,plugin,testing,tools,webservice]",1
"[ads,apache,camel,client,commons,csv,driver,eclipse,engine,github,http,io,json,junit,language,logging,messaging,mock,native,platform,plugin,protocol,reactive,remote,sdk,socket,tabular,template,testing,transport]",1
"[apache,coordination,distributed,jdbc,protocol,security,serialization,spring,sql,sqlite,support,testing,thrift,transaction,xml,zookeeper]",1
"[annotation,collections,concurrency,eclipse,testing,time]",1
"[analysis,annotations,defect,google,io,metadata,tools]",1
"[api,encryption,io,netty,network,socket,swagger]",1
"[annotations,aop,apache,api,appengine,aspect,codehaus,container,extension,frontend,javax,jaxrs,junit,logging,native,pdf,remote,rest,specs,spring,standard,streaming,testing,upload,webservice,xml]",1
"[apache,cloud,config,coordination,distributed,framework,spring,support,testing,zookeeper]",1
"[client,container,docker,github,io,junit,mock,mocking,module,spring,starter,testing,validation]",1
"[annotations,apache,api,build,build-system,codehaus,container,dependency-injection,groovy,io,javax,junit,jvm,language,logging,maven,metadata,mime,mock,mocking,module,plugin,server,servlet,specs,standard,swagger,testing,tools]",1
"[benchmark,io,junit,performance,testing]",1
"[annotations,api,ide,language,metadata,module,netbeans,ui]",1
"[apache,api,client,cloud,database,google,hadoop,hbase,javax,jvm,language,library,monitoring,scala,servlet,shell,specs,standard]",1
"[amazon,amqp,apache,aws,cassandra,client,cloud,connector,consumer,database,elastic,elasticsearch,ftp,hibernate,http,io,json,junit,jvm,language,mock,mocking,netty,network,persistence,postgresql,queue,rabbitmq,request,ruby,s3,search,server,social,socket,spring,starter,streaming,support,tcp,testing,twitter,validation,zeromq]",1
"[api,processor,servlet]",1
"[aggregation,apache,api,cache,cbor,classpath,config,cryptography,database,driver,eclipse,engine,github,http,io,javascript,json,junit,jvm,language,library,loader,logging,model,mongodb,network,policy,protocol,query,reactive,runtime,scala,scripting,service,ssh,streaming,testing]",1
"[apache,logging,mime]",2
"[aop,apache,api,aspect,build,build-system,cache,client,description,directory,driver,javax,junit,logging,maven,metadata,mock,mocking,module,render,sdk,security,selenium,server,service,servlet,specs,spring,standard,testing,upload,validation,webservice,xml]",1
"[admin,client,github,sdk,server,spring,starter,time]",1
"[data,jpa,persistence,spring,starter]",1
"[apache,jvm,language,library,scala,testing]",1
"[github,junit,logging,platform,provider,testing,tools]",1
"[compatibility,i18n,ibm]",1
"[spring,testing,xml]",1
"[annotations,apache,bundle,logging,metadata,osgi,tools]",1
"[jdbc,pool]",1
"[analyzer,apache,assets,bootstrap,index,lucene,spring,testing,upload,validation,web]",1
"[angular,assets,jquery,sdk,testing,web]",1
"[api,bytecode,database,github,io,javax,redis,servlet,specs,spring,standard,swagger]",1
"[annotations,apache,api,metadata,mime,security,spring]",1
"[amazon,analysis,analyzer,annotations,apache,api,aws,cassandra,cli,client,cloud,codec,column,connector,coordination,database,defect,distributed,driver,facebook,framework,geometry,geospatial,google,hadoop,http,index,interface,io,jaxrs,jdbc,jmx,json,jvm,language,library,logging,lucene,manager,measurement,metadata,mongodb,native,parquet,parser,protocol,rest,scala,sdk,serialization,server,service,sql,testing,testng,thrift,toolkit,tools,transport,units,zookeeper]",1
"[client,redis]",1
"[native,validation]",1
"[api,javax,jdbc,servlet,specs,sql,sqlite,standard]",1
"[aop,apache,api,aspect,codec,config,data,etcd,hibernate,io,jpa,logging,mapping,orchestration,orm,persistence,relational,spring,starter,support,testing,transaction]",1
"[analysis,annotation,annotations,api,defect,docker,extension,framework,io,json,junit,metadata,provider,swagger,testing,webservice]",1
"[io,metrics]",1
"[admin,bpm,client,github,io,sdk,server,spring,starter]",1
"[angular,api,assets,bootstrap,javax,json,servlet,specs,standard,ui,web]",1
"[client,github,hibernate,persistence,redis,spring,starter,validation]",1
"[api,engine,io,junit,swagger,testing]",1
"[apache,data,database,hsql]",1
"[engine,junit,platform,provider,testing]",1
[json],6
"[annotations,client,cryptography,database,date,google,http,jdbc,json,logging,migration,syslog]",1
"[analysis,annotations,apache,build,build-system,defect,google,maven,metadata,model,parser,plugin,tools]",1
"[apache,broker,client,jms,logging,message,queue,spring,support,testing,transaction]",1
"[api,ide,interface,module,netbeans,ui]",3
"[client,http,io,reactive,streaming,view]",1
"[aop,apache,api,aspect,code,codegen,generator,io,persistence,schema,spring,starter,swagger]",1
[cryptography],1
"[analysis,annotations,apache,api,cli,client,codec,controller,coordination,defect,distributed,facebook,google,io,metadata,parser,profiling,protocol,serialization,thrift,zookeeper]",1
"[analysis,annotations,api,bridge,defect,google,metadata,plugin,sonar,xml]",1
"[logging,spring,support]",1
"[apache,api,bytecode,client,cloud,consul,coordination,discovery,distributed,framework,http,io,javax,native,netty,network,reactive,servlet,socket,specs,spring,standard,starter,streaming,transaction,transport,zookeeper]",1
"[apache,api,coordination,distributed,eclipse,http,javax,jetty,logging,mapping,orm,persistence,relational,server,servlet,specs,spring,standard,support,testing,transaction,webserver,zookeeper]",1
"[classpath,expression,github,io,language,random]",1
"[annotations,apache,api,assets,authentication,bootstrap,build,build-system,camel,client,config,console,coordination,directory,distributed,elastic,elasticsearch,encryption,event,extension,framework,frontend,groovy,io,jaxrs,jdbc,jquery,json,ldap,logging,maven,metadata,persistence,provider,provisioning,report,rest,search,server,service,servlet,slf4j,spring,sql,starter,support,swagger,testing,ui,web,web-framework,wicket,yaml,zookeeper]",1
"[jboss,logging]",1
"[codehaus,logging,sonar,testing]",1
"[analyzer,apache,index,lucene,security,upload]",1
"[apache,appserver,client,config,message,messaging,processor,queue,server,spring,starter]",1
"[api,bridge,logging,plugin,sonar,testing]",2
"[interface,io,json,logging,spring,testing]",1
"[analysis,annotations,client,database,defect,dynamodb,google,matching,metadata,xml]",1
"[apache,camel,github,io,library,module,prometheus,runtime,server,spring,starter,web]",1
"[accumulo,apache,api,client,coordination,dependency-injection,distributed,framework,google,hadoop,io,metrics,protocol,serialization,thrift,zookeeper]",1
"[api,client,github,http,javax,servlet,specs,standard]",1
"[amazon,aws,client,connection,junit,mock,s3,testing,url]",1
"[analysis,analyzer,annotations,apache,client,defect,http,index,lucene,mail,metadata,spring,starter]",1
"[api,assets,bootstrap,github,javaee,javax,specs,standard,web]",1
"[apache,authentication,build,build-system,client,codehaus,dashboard,dependency-injection,driver,git,google,jenkins,junit,matrix,maven,mock,mocking,model,module,plugin,provider,scm,scripting,security,selenium,support,testing,view,workflow]",1
"[apache,api,build,build-system,cli,codehaus,command-line,commons,compiler,config,dao,dependency-injection,extension,generator,junit,logging,maven,mock,mocking,module,native,parser,plugin,rest,security,spring,support,testing,xml,xpath]",1
"[client,http,jdbc,sql,sqlite]",2
"[hibernate,io,persistence]",1
"[apache,cluster,coordination,distributed,framework,managment,metrics,provider,testing,webservice,xml,zookeeper]",1
"[bitcoin,currency,io,json]",1
"[apache,search,solr]",1
"[annotations,api,ide,io,metadata,module,netbeans,ui]",1
"[annotations,apache,api,authentication,codehaus,commons,coordination,csv,dependency-injection,distributed,framework,google,groovy,hibernate,javax,jsp,junit,jvm,language,library,mock,mocking,module,oauth,persistence,pooling,runtime,scala,server,servlet,specs,standard,tabular,testing,tomcat,tools,upload,webserver,xml,xpath,zookeeper]",1
"[aop,aspect,bytecode,spring,starter]",1
"[annotations,apache,build,build-system,codehaus,json,logging,maven,metadata,model,plugin,provider,tools]",1
"[client,github,http,javax,jdbc,specs,spring,sql,sqlite,standard,starter]",1
"[analyzer,apache,api,archetype,assets,bootstrap,build,build-system,bytecode,codehaus,database,driver,embedded,extension,frontend,github,google,gwt,hibernate,hsql,jaxrs,jboss,jpa,logging,maven,persistence,rest,search,selenium,sql,testing,ui,web,webservice,wicket,widget]",1
"[apache,cloud,codec,directory,google,javax,persistence,specs,standard]",1
"[kubernetes,metrics,spring]",1
"[api,javaee,javax,specs,standard]",2
"[database,junit,kafka,logging,platform,postgresql,streaming,testing]",1
"[codehaus,jaxrs,pdf,rest,upload,xml,xpath]",1
"[cli,clojure,collections,eval,repl,structures,tools]",1
"[apache,archetype,camel,client,csv,database,embedded,ftp,hsql,jdbc,jms,mapping,maven,message,network,orm,persistence,queue,relational,specs,spring,sql,support,tabular,testing,transaction]",1
"[client,json,model,webservice]",1
"[junit,testing]",9
"[amazon,aws,deep-learning,logging,machine-learning,nlp,sdk]",1
"[annotations,api,experimental,github,grpc,io,metadata,native,netty,network,protocol,rpc,socket,spring,stub,transport]",1
"[chart,client,data,database,eclipse,grpc,io,jpa,logging,mongodb,persistence,plugin,protocol,rpc,rules,server,spring,starter,stub,support,testing,transaction,visualization]",1
"[annotations,apache,build,build-system,compiler,distribution,io,junit,maven,metadata,plugin,reactive,server,testing,tools]",1
"[api,dependency-injection,github,google,gwt,hibernate,jpa,persistence,ui,upload]",1
"[apache,api,assets,authentication,bootstrap,dependency-injection,google,javax,oauth,openid,provider,security,servlet,specs,spring,standard,validation,web]",1
"[collections,io,structures]",1
"[admin,apache,client,security,server,spring,starter,support,web]",1
"[apache,api,camel,client,config,connector,eclipse,embedded,github,io,javax,jboss,jms,junit,memory,messaging,mqtt,platform,plugin,processor,queue,reactive,specs,standard,streaming,testing]",1
"[cache,cron,jetty,scheduling,server,webserver]",1
"[github,native,pdf,upload]",1
